SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,7330 Mcclure Ave #2,Swissvale,PA,15218,160000,2,1.0,Swissvale,893,,1902,57,179,250,Active,,,http://www.redfin.com/PA/Pittsburgh/7330-McClure-Ave-15218/unit-2/home/160876048,West Penn MLS,1520883,N,Y,40.4223087,-79.8917187
MLS Listing,,Single Family Residential,5273 Range Dr,Baldwin Boro,PA,15236,319000,3,2.5,Baldwin Boro,1732,,1967,57,184,,Active,November-7-2021 01:00 PM,November-7-2021 03:00 PM,http://www.redfin.com/PA/Pittsburgh/5273-Range-Dr-15236/home/74616875,West Penn MLS,1520677,N,Y,40.3411494,-79.9862105
MLS Listing,,Ranch,Lot 303 Cook School Rd,Upper St. Clair,PA,15241,104000,0,,Upper St. Clair,,58806,,57,,,Active,,,http://www.redfin.com/PA/UPPR-ST-CLAIR/Lot-303-Cook-School-Rd-15241/home/171526360,West Penn MLS,1520940,N,Y,40.3576666,-80.0871639
MLS Listing,,Single Family Residential,923 Rita Dr,Wilkins Twp,PA,15221,184900,3,2.5,Wilkins Twp,,,1950,57,,,Active,,,http://www.redfin.com/PA/Pittsburgh/923-Rita-Dr-15221/home/74606069,West Penn MLS,1520929,N,Y,40.4222568,-79.8395439
MLS Listing,,Condo/Co-op,5841 Morrowfield Ave #101,Squirrel Hill,PA,15217,229900,2,1.0,Squirrel Hill,,,1975,57,,380,Active,,,http://www.redfin.com/PA/Pittsburgh/5841-Morrowfield-Ave-15217/unit-101/home/73583308,West Penn MLS,1520879,N,Y,40.427942,-79.92357
MLS Listing,,Single Family Residential,2364 Kuhlview Dr,Franklin Park,PA,15237,875000,5,2.5,Franklin Park,,566280,1960,57,,,Active,,,http://www.redfin.com/PA/Pittsburgh/2364-Kuhlview-Dr-15237/home/74760687,West Penn MLS,1520803,N,Y,40.5889742,-80.0785661
MLS Listing,,Single Family Residential,1024 Morningside Ave,Morningside,PA,15206,249000,3,1.0,Morningside,,,1940,57,,,Active,,,http://www.redfin.com/PA/Pittsburgh/1024-Morningside-Ave-15206/home/74741146,West Penn MLS,1520532,N,Y,40.4770541,-79.9312721
MLS Listing,,Single Family Residential,5623 Donson Way,Lawrenceville,PA,15201,225000,1,1.5,Lawrenceville,,1306,1900,57,,,Active,,,http://www.redfin.com/PA/Pittsburgh/5623-Donson-Way-15201/home/74467335,West Penn MLS,1520609,N,Y,40.4845322,-79.946966
MLS Listing,,Single Family Residential,1334 Mt. Royal Blvd,Shaler,PA,15223,200000,3,2.0,Shaler,,,1940,57,,,Active,,,http://www.redfin.com/PA/Pittsburgh/1334-Mt-Royal-Blvd-15223/home/73502558,West Penn MLS,1520591,N,Y,40.5212721,-79.9592919
MLS Listing,,Single Family Residential,1715 Loretta Dr,Penn Hills,PA,15235,149900,3,2.5,Penn Hills,1200,,1953,57,125,,Active,November-7-2021 11:00 AM,November-7-2021 01:00 PM,http://www.redfin.com/PA/Pittsburgh/1715-Loretta-Dr-15235/home/74696883,West Penn MLS,1520567,N,Y,40.4955656,-79.79406
MLS Listing,,Single Family Residential,740 Gramac Ln,Penn Hills,PA,15235,899900,5,4.5,Penn Hills,6130,87991,1997,58,147,,Active,November-7-2021 01:00 PM,November-7-2021 03:00 PM,http://www.redfin.com/PA/Pittsburgh/740-Gramac-Dr-15235/home/74636877,West Penn MLS,1520738,N,Y,40.4475653,-79.8236994
MLS Listing,,Single Family Residential,475 Haverhill Rd,Mt. Lebanon,PA,15228,229900,3,2.0,Mt. Lebanon,1476,,1948,58,156,,Active,,,http://www.redfin.com/PA/Pittsburgh/475-Haverhill-Rd-15228/home/73568811,West Penn MLS,1520753,N,Y,40.3787044,-80.0245311
MLS Listing,,Condo/Co-op,2881 E May St,Castle Shannon,PA,15234,297000,3,2.5,Castle Shannon,,,2018,58,,125,Active,,,http://www.redfin.com/PA/Castle-Shannon/2881-May-15234/home/144265521,West Penn MLS,1520669,N,Y,40.37427,-80.001598
MLS Listing,,Single Family Residential,124 Kirk Ave,Carrick,PA,15227,159900,3,1.5,Carrick,,,1979,58,,,Active,,,http://www.redfin.com/PA/Pittsburgh/124-Kirk-Ave-15227/home/74763285,West Penn MLS,1520723,N,Y,40.3865197,-79.977572
MLS Listing,,Single Family Residential,592 Blessing St,Oakland,PA,15213,300000,4,2.5,Oakland,1326,,1945,58,226,,Active,November-7-2021 01:00 PM,November-7-2021 03:00 PM,http://www.redfin.com/PA/Pittsburgh/592-Blessing-St-15213/home/74564170,West Penn MLS,1520707,N,Y,40.4575071,-79.9563199
MLS Listing,,Condo/Co-op,112 Washington Pl Unit 15K,Downtown Pgh,PA,15219,115900,1,1.0,Downtown Pgh,528,,1967,58,220,371,Active,,,http://www.redfin.com/PA/Pittsburgh/112-Washington-Pl-15219/unit-15K/home/74578180,West Penn MLS,1520623,N,Y,40.439135,-79.992907
MLS Listing,,Single Family Residential,8346 Peebles Rd,McCandless,PA,15237,225000,3,1.0,McCandless,1144,9147,1950,58,197,,Active,,,http://www.redfin.com/PA/Pittsburgh/8346-Peebles-Rd-15237/home/74716466,West Penn MLS,1520542,N,Y,40.5617407,-80.0122799
MLS Listing,,Single Family Residential,3546 Melwood Ave,Polish Hill,PA,15213,394900,3,2.5,Polish Hill,3120,2613,1900,58,127,,Active,,,http://www.redfin.com/PA/Pittsburgh/3546-Melwood-Ave-15213/home/74563754,West Penn MLS,1520497,N,Y,40.4596057,-79.9595979
MLS Listing,,Single Family Residential,4418 Penn Ave,Lawrenceville,PA,15224,265000,3,2.0,Lawrenceville,,1742,1900,59,,,Active,,,http://www.redfin.com/PA/Pittsburgh/4418-Penn-Ave-15224/home/108992103,West Penn MLS,1520473,N,Y,40.465834,-79.9527886
MLS Listing,,Condo/Co-op,300 N Woodland Rd Unit 3A,Shadyside,PA,15232,367900,2,2.0,Shadyside,1740,871,1985,60,211,755,Active,,,http://www.redfin.com/PA/Pittsburgh/300-N-Woodland-Rd-15232/unit-3A/home/173120984,West Penn MLS,1520096,N,Y,40.4511747,-79.9232246
MLS Listing,,Single Family Residential,3025 Glendale Ave,Brentwood,PA,15227,139999,3,2.0,Brentwood,,5227,1939,60,,,Active,,,http://www.redfin.com/PA/Pittsburgh/3025-Glendale-Ave-15227/home/74488706,West Penn MLS,1520439,N,Y,40.3817199,-79.9736262
MLS Listing,,Single Family Residential,504 North St,Baldwin Boro,PA,15227,150000,3,2.0,Baldwin Boro,950,4791,1979,60,158,,Active,,,http://www.redfin.com/PA/Pittsburgh/504-North-St-15227/home/74685311,West Penn MLS,1520471,N,Y,40.4007327,-79.9750246
MLS Listing,,Single Family Residential,6901 Yorkshire Dr,Point Breeze,PA,15208,1175000,5,4.0,Point Breeze,3100,8276,1930,60,379,,Active,,,http://www.redfin.com/PA/Pittsburgh/6901-Yorkshire-Dr-15208/home/74475377,West Penn MLS,1520417,N,Y,40.4511567,-79.9081413
MLS Listing,,Single Family Residential,200 East End Ave,Point Breeze,PA,15221,699000,5,4.0,Point Breeze,3857,8712,1900,60,181,,Active,November-7-2021 01:00 PM,November-7-2021 03:00 PM,http://www.redfin.com/PA/Pittsburgh/200-E-End-Ave-15221/home/73521150,West Penn MLS,1520431,N,Y,40.4457177,-79.894671
MLS Listing,,Single Family Residential,11724 Althea,Penn Hills,PA,15235,149900,3,1.5,Penn Hills,1200,,1957,60,125,,Active,,,http://www.redfin.com/PA/Pittsburgh/11724-Althea-Dr-15235/home/74635290,West Penn MLS,1520458,N,Y,40.4695877,-79.8291271
MLS Listing,,Single Family Residential,355 Hawthorne Rd,Millvale,PA,15209,205000,3,1.5,Millvale,1544,9583,1974,61,133,,Active,November-7-2021 11:00 AM,November-7-2021 01:00 PM,http://www.redfin.com/PA/Pittsburgh/355-Hawthorne-Rd-15209/home/74508680,West Penn MLS,1520254,N,Y,40.4953742,-79.9637935
MLS Listing,,Condo/Co-op,3725 Butler St #506,Lawrenceville,PA,15201,829000,3,2.5,Lawrenceville,1645,9147,2021,61,504,411,Active,,,http://www.redfin.com/PA/Pittsburgh/3725-Butler-St-15201/unit-506/home/169643100,West Penn MLS,1520315,N,Y,40.4669122,-79.9645209
MLS Listing,,Townhouse,452 Kathleen St,Mt Washington,PA,15211,149000,2,1.5,Mt Washington,1304,1306,1910,61,114,,Active,,,http://www.redfin.com/PA/Pittsburgh/452-Kathleen-St-15211/home/74621043,West Penn MLS,1520377,N,Y,40.4255058,-79.9986629
MLS Listing,,Single Family Residential,129 S 20th St,South Side,PA,15203,335000,4,2.0,South Side,1558,,1900,62,215,,Active,,,http://www.redfin.com/PA/Pittsburgh/129-S-20th-St-15203/home/74479219,West Penn MLS,1520379,N,Y,40.427004,-79.9775802
MLS Listing,,Single Family Residential,300 Sweetbriar St,Mt Washington,PA,15211,549999,3,3.5,Mt Washington,2359,4356,2008,62,233,,Active,November-7-2021 01:00 PM,November-7-2021 03:00 PM,http://www.redfin.com/PA/Pittsburgh/300-Sweetbriar-St-15211/home/74711907,West Penn MLS,1520318,N,Y,40.4373228,-80.0222055
MLS Listing,,Single Family Residential,1611 Buena Vista St,Central North Side,PA,15212,615437,4,3.5,Central North Side,2625,1306,2021,62,234,,Active,November-7-2021 11:00 AM,November-7-2021 01:00 PM,http://www.redfin.com/PA/Pittsburgh/1611-Buena-Vista-St-15212/home/171259723,West Penn MLS,1520304,N,Y,40.458371,-80.015219
MLS Listing,,Single Family Residential,3482 Brickley Dr,Baldwin Boro,PA,15227,214900,3,2.0,Baldwin Boro,,,1959,62,,,Active,,,http://www.redfin.com/PA/Pittsburgh/3482-Brickley-Dr-15227/home/74487813,West Penn MLS,1520353,N,Y,40.3784278,-79.9499384
MLS Listing,,Multi-Family (2-4 Unit),1446 Babcock Blvd,Shaler,PA,15209,140000,3,2.0,Shaler,,,1975,62,,,Active,,,http://www.redfin.com/PA/Pittsburgh/1446-Babcock-Blvd-15209/home/176309941,West Penn MLS,1520343,N,Y,40.497456,-79.9779701
MLS Listing,,Single Family Residential,110 Garlow Dr,Penn Hills,PA,15235,149900,4,1.5,Penn Hills,,,1957,62,,,Active,,,http://www.redfin.com/PA/Pittsburgh/110-Garlow-Dr-15235/home/74634771,West Penn MLS,1520331,N,Y,40.477394,-79.8328038
MLS Listing,,Single Family Residential,3244 May St,Castle Shannon,PA,15234,210000,3,2.0,Castle Shannon,1002,8276,1962,62,210,,Active,,,http://www.redfin.com/PA/Pittsburgh/3244-May-15234/home/74527968,West Penn MLS,1520257,N,Y,40.3697429,-80.0082286
MLS Listing,,Condo/Co-op,320 Fort Duquesne Blvd Unit 18M,Downtown Pgh,PA,15222,249000,1,1.0,Downtown Pgh,1090,,1964,62,228,791,Active,,,http://www.redfin.com/PA/Pittsburgh/320-Fort-Duquesne-Blvd-15222/unit-18M/home/74533467,West Penn MLS,1520216,N,Y,40.4426006,-80.0069837
MLS Listing,,Townhouse,539 Summerlea St,Shadyside,PA,15232,329900,3,1.0,Shadyside,1236,1306,1910,63,267,,Active,,,http://www.redfin.com/PA/Pittsburgh/539-Summerlea-St-15232/home/74745471,West Penn MLS,1520070,N,Y,40.4558118,-79.9318951
MLS Listing,,Single Family Residential,4431 Lucerne Ave,Ross Twp,PA,15214,149900,3,1.0,Ross Twp,1242,3049,1973,63,121,,Active,,,http://www.redfin.com/PA/Pittsburgh/4431-Lucerne-Ave-15214/home/73569787,West Penn MLS,1519946,N,Y,40.4949913,-80.0444327
MLS Listing,,Townhouse,107 Chapel Harbor Dr,O'Hara,PA,15238,636000,3,3.0,O'Hara,2363,,2021,63,269,221,Active,,,http://www.redfin.com/PA/Pittsburgh/107-Chapel-Harbor-Dr-15238/home/175645711,West Penn MLS,1520081,N,Y,40.4861045,-79.8798998
MLS Listing,,Multi-Family (2-4 Unit),1644 Westmont Ave,Carrick,PA,15210,169900,7,3.0,Carrick,,3920,1896,63,,,Active,,,http://www.redfin.com/PA/Pittsburgh/1644-Westmont-Ave-15210/home/74687911,West Penn MLS,1519517,N,Y,40.3983911,-79.9902301
MLS Listing,,Single Family Residential,2815 Jane St,South Side,PA,15203,385000,3,2.5,South Side,1616,871,1900,63,238,,Active,,,http://www.redfin.com/PA/Pittsburgh/2815-Jane-St-15203/unit-2/home/74479698,West Penn MLS,1520042,N,Y,40.424751,-79.966667
MLS Listing,,Condo/Co-op,220 N Dithridge #1200,Oakland,PA,15213,449000,3,2.5,Oakland,2156,,1972,63,208,800,Active,,,http://www.redfin.com/PA/Pittsburgh/220-N-Dithridge-St-15213/unit-1200/home/73500802,West Penn MLS,1519772,N,Y,40.4498393,-79.9517524
MLS Listing,,Single Family Residential,857 Flemington St,Greenfield,PA,15217,193900,3,3.0,Greenfield,1176,,1901,63,165,,Active,,,http://www.redfin.com/PA/Pittsburgh/857-Flemington-St-15217/home/74674265,West Penn MLS,1520043,N,Y,40.4268319,-79.9340264
MLS Listing,,Single Family Residential,1716 Locust St,Hill District,PA,15219,305000,3,1.5,Hill District,1952,1306,2002,64,156,,Active,,,http://www.redfin.com/PA/Pittsburgh/1716-Locust-St-15219/home/74465848,West Penn MLS,1519976,N,Y,40.4365246,-79.9819346
MLS Listing,,Single Family Residential,83 North Emily St,Crafton,PA,15205,169900,3,1.0,Crafton,1254,,1970,64,135,,Active,November-7-2021 11:00 AM,November-7-2021 01:00 PM,http://www.redfin.com/PA/Pittsburgh/83-N-Emily-St-15205/home/73556003,West Penn MLS,1519899,N,Y,40.4323955,-80.0703101
MLS Listing,,Multi-Family (2-4 Unit),3718 Dawson St,Oakland,PA,15213,545000,6,4.0,Oakland,,2613,1900,64,,,Active,,,http://www.redfin.com/PA/Pittsburgh/3718-Dawson-St-15213/home/73501170,West Penn MLS,1519871,N,Y,40.4377408,-79.9519491
MLS Listing,,Multi-Family (2-4 Unit),11 Oakland Sq,Oakland,PA,15213,560000,6,5.0,Oakland,,3049,1920,64,,,Active,,,http://www.redfin.com/PA/Pittsburgh/11-Oakland-Sq-15213/home/74572351,West Penn MLS,1519866,N,Y,40.436823,-79.9518179
MLS Listing,,Condo/Co-op,320 Fort Duquesne Blvd Unit 15H,Downtown Pgh,PA,15222,285000,1,1.0,Downtown Pgh,1118,,1964,64,255,750,Active,,,http://www.redfin.com/PA/Pittsburgh/320-Fort-Duquesne-Blvd-15222/unit-15H/home/74532879,West Penn MLS,1519594,N,Y,40.4426006,-80.0069837
MLS Listing,,Single Family Residential,5309 Westminster Pl,Shadyside,PA,15232,1350000,4,3.5,Shadyside,,,1920,64,,,Active,,,http://www.redfin.com/PA/Pittsburgh/5309-Westminster-Pl-15232/home/74665398,West Penn MLS,1519887,N,Y,40.4500063,-79.9356768
MLS Listing,,Single Family Residential,19 S Jackson Ave,Bellevue,PA,15202,259900,3,2.0,Bellevue,1760,3484,1900,64,148,,Active,,,http://www.redfin.com/PA/Pittsburgh/19-S-Jackson-Ave-15202/home/74504839,West Penn MLS,1519860,N,Y,40.49625,-80.058471
MLS Listing,,Multi-Family (2-4 Unit),1151 Brabec St,Troy Hill,PA,15212,220000,5,2.0,Troy Hill,,1306,1915,65,,,Active,,,http://www.redfin.com/PA/Pittsburgh/1151-Brabec-St-15212/home/73548147,West Penn MLS,1519807,N,Y,40.458518,-79.9900116
MLS Listing,,Single Family Residential,1427 Fairmont St,Wilkinsburg,PA,15221,85000,3,1.0,Wilkinsburg,1272,3049,1900,65,67,,Active,,,http://www.redfin.com/PA/Pittsburgh/1427-Fairmont-St-15221/home/74576295,West Penn MLS,1519809,N,Y,40.4424522,-79.8655476
MLS Listing,,Single Family Residential,939 Dallett Rd,Whitehall,PA,15227,170000,2,1.0,Whitehall,950,8276,1957,65,179,,Active,,,http://www.redfin.com/PA/Pittsburgh/939-Dallett-Rd-15227/home/74555030,West Penn MLS,1519569,N,Y,40.3598691,-79.9791272
MLS Listing,,Single Family Residential,3338 Lecky Ave,Brighton Heights,PA,15212,65000,2,1.0,Brighton Heights,1080,871,1925,65,60,,Active,,,http://www.redfin.com/PA/Pittsburgh/3338-Lecky-Ave-15212/home/74729827,West Penn MLS,1519630,N,Y,40.4759549,-80.0319879
MLS Listing,,Single Family Residential,7526 Dickson St,Swissvale,PA,15218,89000,3,1.0,Swissvale,1216,,1870,65,73,,Active,,,http://www.redfin.com/PA/Pittsburgh/7526-Dickson-St-15218/home/74519858,West Penn MLS,1519783,N,Y,40.4200699,-79.8856496
MLS Listing,,Single Family Residential,1309 Penn Ave,Wilkinsburg,PA,15221,48900,2,2.0,Wilkinsburg,1093,1742,1945,65,45,,Active,,,http://www.redfin.com/PA/Pittsburgh/1309-Penn-Ave-15221/home/74546399,West Penn MLS,1519571,N,Y,40.4396385,-79.8740934
MLS Listing,,Ranch,Lot 302 Cook School Rd,Upper St. Clair,PA,15241,135000,0,,Upper St. Clair,,46173,,65,,,Active,,,http://www.redfin.com/PA/UPPR-ST-CLAIR/Lot-302-Cook-School-Rd-15241/home/171526396,West Penn MLS,1519703,N,Y,40.3576666,-80.0871639
MLS Listing,,Townhouse,320-322 Aidyl Ave,Brookline,PA,15226,225000,4,2.0,Brookline,,,1932,66,,,Active,,,http://www.redfin.com/PA/Pittsburgh/320-Aidyl-Ave-15226/home/74695780,West Penn MLS,1519604,N,Y,40.394853,-80.0270968
MLS Listing,,Condo/Co-op,5922 Howe St #302,Shadyside,PA,15232,299000,2,2.0,Shadyside,,,1890,66,,,Active,,,http://www.redfin.com/PA/Pittsburgh/5922-Howe-St-15232/unit-302/home/74748905,West Penn MLS,1519595,N,Y,40.452767,-79.925514
MLS Listing,,Condo/Co-op,306 4th Ave #703,Downtown Pgh,PA,15222,304000,2,2.0,Downtown Pgh,1444,,1906,66,211,,Active,,,http://www.redfin.com/PA/Pittsburgh/306-Fourth-Ave-15222/unit-703/home/74446842,West Penn MLS,1519553,N,Y,40.4391752,-80.0011301
MLS Listing,,Single Family Residential,1303 Earlford Dr,Whitehall,PA,15227,199900,4,2.0,Whitehall,1486,11325,1960,66,135,,Active,,,http://www.redfin.com/PA/Pittsburgh/1303-Earlford-Dr-15227/home/73524008,West Penn MLS,1518971,N,Y,40.3638469,-79.9704362
MLS Listing,,Single Family Residential,7220 Butler St,Morningside,PA,15206,149900,2,1.5,Morningside,1470,2178,1900,66,102,,Active,,,http://www.redfin.com/PA/Pittsburgh/7220-Butler-St-15206/home/74469572,West Penn MLS,1519471,N,Y,40.4883035,-79.9226151
MLS Listing,,Condo/Co-op,154 S 15th St #6,South Side,PA,15203,699990,2,2.5,South Side,2200,,2021,66,318,,Active,,,http://www.redfin.com/PA/Pittsburgh/154-S-15th-St-15203/unit-6/home/170550473,West Penn MLS,1519540,N,Y,40.4264893,-79.9837006
MLS Listing,,Multi-Family (2-4 Unit),352-354 Stanford,West View,PA,15229,179900,3,2.0,West View,,,1940,66,,,Active,,,http://www.redfin.com/PA/Pittsburgh/352-Stanford-Ave-15229/home/74566539,West Penn MLS,1519498,N,Y,40.5138835,-80.046837
MLS Listing,,Ranch,1334 Carnahan Rd,Banksville/Westwood,PA,15220,65000,0,,Banksville/Westwood,,8276,,66,,,Active,,,http://www.redfin.com/PA/Pittsburgh/1334-Carnahan-Rd-15220/home/147551669,West Penn MLS,1519398,N,Y,40.412839,-80.041584
MLS Listing,,Single Family Residential,2348 Southwood Dr,Upper St. Clair,PA,15241,436000,4,3.0,Upper St. Clair,2494,15245,1967,66,175,,Active,,,http://www.redfin.com/PA/Pittsburgh/2348-Southwood-Dr-15241/home/74649963,West Penn MLS,1519457,N,Y,40.3342149,-80.0903253
MLS Listing,,Single Family Residential,5303 Becky,Baldwin Boro,PA,15236,179000,3,2.0,Baldwin Boro,,,1958,67,,,Active,,,http://www.redfin.com/PA/Pittsburgh/5303-Becky-Dr-15236/home/74616883,West Penn MLS,1519345,N,Y,40.3408636,-79.9951669
MLS Listing,,Single Family Residential,6227 5th Ave,Shadyside,PA,15232,595000,5,3.0,Shadyside,,4356,1926,67,,,Active,,,http://www.redfin.com/PA/Pittsburgh/6227-Fifth-Ave-15232/home/74746351,West Penn MLS,1519472,N,Y,40.4529954,-79.9215643
MLS Listing,,Single Family Residential,6528 Lilac St,Squirrel Hill,PA,15217,374900,4,1.5,Squirrel Hill,,,1928,69,,,Active,,,http://www.redfin.com/PA/Pittsburgh/6528-Lilac-St-15217/home/74758558,West Penn MLS,1519247,N,Y,40.4231031,-79.922711
MLS Listing,,Single Family Residential,5021 Hialeah Dr,Plum Boro,PA,15239,199900,4,2.0,Plum Boro,1152,7405,1961,69,174,,Active,,,http://www.redfin.com/PA/Pittsburgh/5021-Hialeah-Dr-15239/home/74472014,West Penn MLS,1519197,N,Y,40.4862032,-79.7042059
MLS Listing,,Single Family Residential,1844 Winhurst St,Brighton Heights,PA,15212,214900,5,1.5,Brighton Heights,1208,5227,1900,69,178,,Active,,,http://www.redfin.com/PA/Pittsburgh/1844-Winhurst-St-15212/home/73541123,West Penn MLS,1518523,N,Y,40.4875162,-80.0449051
MLS Listing,,Single Family Residential,15 Wilkins Rd,Forest Hills Boro,PA,15221,179900,4,3.0,Forest Hills Boro,1470,,1940,69,122,,Active,,,http://www.redfin.com/PA/Pittsburgh/15-Wilkins-Rd-15221/home/74576608,West Penn MLS,1518966,N,Y,40.4332344,-79.8613135
MLS Listing,,Single Family Residential,1846 Winhurst St,Brighton Heights,PA,15212,215000,5,1.5,Brighton Heights,1208,3484,1900,69,178,,Active,,,http://www.redfin.com/PA/Pittsburgh/1846-Winhurst-St-15212/home/73541122,West Penn MLS,1518806,N,Y,40.4874881,-80.0449211
MLS Listing,,Single Family Residential,700 Hestor Dr,Banksville/Westwood,PA,15220,159999,3,1.0,Banksville/Westwood,920,5227,1945,69,174,,Active,,,http://www.redfin.com/PA/Pittsburgh/700-Hestor-Dr-15220/home/74527510,West Penn MLS,1519204,N,Y,40.4290164,-80.0383306
MLS Listing,,Single Family Residential,349 Gould Ave,Observatory Hill,PA,15214,159000,3,2.0,Observatory Hill,1527,6534,1905,69,104,,Active,,,http://www.redfin.com/PA/Pittsburgh/349-Gould-Ave-15214/home/74463982,West Penn MLS,1519200,N,Y,40.4874436,-80.0137323
MLS Listing,,Single Family Residential,5653 Melvin St,Squirrel Hill,PA,15217,349900,4,2.0,Squirrel Hill,1742,4356,1930,69,201,,Active,,,http://www.redfin.com/PA/Pittsburgh/5653-Melvin-St-15217/home/73533888,West Penn MLS,1519194,N,Y,40.4306166,-79.9255009
MLS Listing,,Townhouse,1063 Parkview Blvd,Squirrel Hill,PA,15217,860000,4,3.5,Squirrel Hill,3606,,2004,69,238,500,Active,November-7-2021 01:00 PM,November-7-2021 03:00 PM,http://www.redfin.com/PA/Pittsburgh/1063-Parkview-Blvd-15217/home/74437726,West Penn MLS,1519175,N,Y,40.42243,-79.912483
MLS Listing,,Condo/Co-op,260 42nd #7,Lawrenceville,PA,15201,259900,1,1.0,Lawrenceville,695,435,2015,70,374,300,Active,,,http://www.redfin.com/PA/Pittsburgh/260-42nd-St-15201/unit-7/home/75128328,West Penn MLS,1519172,N,Y,40.4688388,-79.9586087
MLS Listing,,Single Family Residential,5612 Maple Heights Ct Unit C,Shadyside,PA,15232,355000,3,1.5,Shadyside,1276,4356,1950,70,278,,Active,,,http://www.redfin.com/PA/Pittsburgh/5612-Maple-Heights-Ct-15232/unit-C/home/73557752,West Penn MLS,1518989,N,Y,40.4481043,-79.9299167
MLS Listing,,Single Family Residential,502 Pat Haven Dr,Mt. Lebanon,PA,15243,379900,4,2.5,Mt. Lebanon,1872,8276,1950,70,203,,Active,,,http://www.redfin.com/PA/Pittsburgh/502-Pat-Haven-Dr-15243/home/74530847,West Penn MLS,1519104,N,Y,40.3730439,-80.0754715
MLS Listing,,Single Family Residential,1486 Greendale Dr,Plum Boro,PA,15239,310000,4,2.5,Plum Boro,2084,11325,1979,70,149,,Active,,,http://www.redfin.com/PA/Pittsburgh/1486-Greendale-Dr-15239/home/74746568,West Penn MLS,1518991,N,Y,40.4965284,-79.7635461
MLS Listing,,Single Family Residential,3227 Mary St,South Side,PA,15203,167500,2,1.0,South Side,,,1890,70,,,Active,,,http://www.redfin.com/PA/Pittsburgh/3227-Mary-St-15203/home/74582962,West Penn MLS,1519053,N,Y,40.4208567,-79.9624715
MLS Listing,,Single Family Residential,21 Mitchell Dr,Upper St. Clair,PA,15241,250000,3,1.0,Upper St. Clair,1540,,1940,70,162,,Active,,,http://www.redfin.com/PA/Pittsburgh/21-Mitchell-Dr-15241/home/74587336,West Penn MLS,1519007,N,Y,40.352879,-80.0542426
MLS Listing,,Condo/Co-op,3725 Butler St #307,Lawrenceville,PA,15201,459300,1,1.0,Lawrenceville,1038,,2020,70,442,260,Active,,,http://www.redfin.com/PA/Pittsburgh/3725-Butler-St-15201/unit-307/home/172854419,West Penn MLS,1518981,N,Y,40.4669122,-79.964521
MLS Listing,,Single Family Residential,2717 Josephine,South Side,PA,15203,250000,5,3.0,South Side,,,1911,70,,,Active,,,http://www.redfin.com/PA/Pittsburgh/2717-Josephine-St-15203/home/74479348,West Penn MLS,1518892,N,Y,40.4235361,-79.9679889
